Diagnostic Test Type ,Surveillance Year,Week ending Code ,Week ending Date,HHS region ,RSV Detections,RSV Tests,Outlier
Antigen,1415,1431,02AUG2014,6,4,55,0
Antigen,1415,1432,09AUG2014,6,2,34,0
Antigen,1415,1433,16AUG2014,6,1,51,0
Antigen,1415,1434,23AUG2014,6,1,56,0
Antigen,1415,1435,30AUG2014,6,5,88,0
Antigen,1415,1436,06SEP2014,6,5,102,0
Antigen,1415,1437,13SEP2014,6,4,186,0
Antigen,1415,1438,20SEP2014,6,10,220,0
Antigen,1415,1439,27SEP2014,6,5,161,0
Antigen,1415,1440,04OCT2014,6,9,199,0
Antigen,1415,1441,11OCT2014,6,8,226,0
Antigen,1415,1442,18OCT2014,6,27,241,0
Antigen,1415,1443,25OCT2014,6,33,309,0
Antigen,1415,1444,01NOV2014,6,54,308,0
Antigen,1415,1445,08NOV2014,6,88,406,0
Antigen,1415,1446,15NOV2014,6,116,557,0
Antigen,1415,1447,22NOV2014,6,143,771,0
Antigen,1415,1448,29NOV2014,6,186,933,0
Antigen,1415,1449,06DEC2014,6,208,1033,0
Antigen,1415,1450,13DEC2014,6,241,913,0
Antigen,1415,1451,20DEC2014,6,271,941,0
Antigen,1415,1452,27DEC2014,6,405,1141,0
Antigen,1415,1453,03JAN2015,6,409,1333,0
Antigen,1415,1501,10JAN2015,6,293,1052,0
Antigen,1415,1502,17JAN2015,6,276,995,0
Antigen,1415,1503,24JAN2015,6,278,1041,0
Antigen,1415,1504,31JAN2015,6,272,1003,0
Antigen,1415,1505,07FEB2015,6,234,998,0
Antigen,1415,1506,14FEB2015,6,222,849,0
Antigen,1415,1507,21FEB2015,6,188,808,0
Antigen,1415,1508,28FEB2015,6,122,682,0
Antigen,1415,1509,07MAR2015,6,106,669,0
Antigen,1415,1510,14MAR2015,6,98,659,0
Antigen,1415,1511,21MAR2015,6,74,533,0
Antigen,1415,1512,28MAR2015,6,56,487,0
Antigen,1415,1513,04APR2015,6,53,497,0
Antigen,1415,1514,11APR2015,6,25,380,0
Antigen,1415,1515,18APR2015,6,23,309,0
Antigen,1415,1516,25APR2015,6,17,231,0
Antigen,1415,1517,02MAY2015,6,16,174,0
Antigen,1415,1518,09MAY2015,6,14,190,0
Antigen,1415,1519,16MAY2015,6,10,154,0
Antigen,1415,1520,23MAY2015,6,6,123,0
Antigen,1415,1521,30MAY2015,6,3,73,0
Antigen,1415,1522,06JUN2015,6,6,81,0
Antigen,1415,1523,13JUN2015,6,5,64,0
Antigen,1415,1524,20JUN2015,6,1,62,0
Antigen,1415,1525,27JUN2015,6,9,62,0
Antigen,1415,1427,05JUL2014,7,0,4,0
Antigen,1415,1428,12JUL2014,7,0,2,0
Antigen,1415,1429,19JUL2014,7,0,5,0
Antigen,1415,1430,26JUL2014,7,0,3,0
Antigen,1415,1431,02AUG2014,7,0,3,0
Antigen,1415,1432,09AUG2014,7,0,5,0
Antigen,1415,1433,16AUG2014,7,0,4,0
Antigen,1415,1434,23AUG2014,7,0,3,0
Antigen,1415,1435,30AUG2014,7,0,5,0
Antigen,1415,1436,06SEP2014,7,1,17,0
Antigen,1415,1437,13SEP2014,7,0,11,0
Antigen,1415,1438,20SEP2014,7,0,16,0
Antigen,1415,1439,27SEP2014,7,0,15,0
Antigen,1415,1440,04OCT2014,7,0,18,0
Antigen,1415,1441,11OCT2014,7,3,18,0
Antigen,1415,1442,18OCT2014,7,0,19,0
Antigen,1415,1443,25OCT2014,7,1,12,0
Antigen,1415,1444,01NOV2014,7,0,23,0
Antigen,1415,1445,08NOV2014,7,1,32,0
Antigen,1415,1446,15NOV2014,7,3,24,0
Antigen,1415,1447,22NOV2014,7,1,26,0
Antigen,1415,1448,29NOV2014,7,1,42,0
Antigen,1415,1449,06DEC2014,7,1,41,0
Antigen,1415,1450,13DEC2014,7,7,55,0
Antigen,1415,1451,20DEC2014,7,8,60,0
Antigen,1415,1452,27DEC2014,7,6,58,0
Antigen,1415,1453,03JAN2015,7,7,79,0
Antigen,1415,1501,10JAN2015,7,6,55,0
Antigen,1415,1502,17JAN2015,7,9,47,0
Antigen,1415,1503,24JAN2015,7,12,60,0
Antigen,1415,1504,31JAN2015,7,12,70,0
Antigen,1415,1505,07FEB2015,7,15,68,0
Antigen,1415,1506,14FEB2015,7,23,71,0
Antigen,1415,1507,21FEB2015,7,28,97,0
Antigen,1415,1508,28FEB2015,7,27,72,0
Antigen,1415,1509,07MAR2015,7,28,64,0
Antigen,1415,1510,14MAR2015,7,42,97,1
Antigen,1415,1511,21MAR2015,7,28,71,0
Antigen,1415,1512,28MAR2015,7,21,62,0
Antigen,1415,1513,04APR2015,7,7,43,0
Antigen,1415,1514,11APR2015,7,5,37,0
Antigen,1415,1515,18APR2015,7,8,39,0
Antigen,1415,1516,25APR2015,7,2,25,0
Antigen,1415,1517,02MAY2015,7,2,29,0
Antigen,1415,1518,09MAY2015,7,1,19,0
Antigen,1415,1519,16MAY2015,7,1,11,0
Antigen,1415,1520,23MAY2015,7,0,8,0
Antigen,1415,1521,30MAY2015,7,0,11,0
Antigen,1415,1522,06JUN2015,7,0,4,0
Antigen,1415,1523,13JUN2015,7,0,3,0
Antigen,1415,1524,20JUN2015,7,0,0,0
Antigen,1415,1525,27JUN2015,7,0,0,0
Antigen,1415,1427,05JUL2014,8,0,26,0
Antigen,1415,1428,12JUL2014,8,0,31,0
Antigen,1415,1429,19JUL2014,8,0,27,0
Antigen,1415,1430,26JUL2014,8,0,19,0
Antigen,1415,1431,02AUG2014,8,0,17,0
Antigen,1415,1432,09AUG2014,8,0,22,0
Antigen,1415,1433,16AUG2014,8,0,28,0
Antigen,1415,1434,23AUG2014,8,1,39,0
Antigen,1415,1435,30AUG2014,8,1,37,0
Antigen,1415,1436,06SEP2014,8,2,61,0
Antigen,1415,1437,13SEP2014,8,0,68,0
Antigen,1415,1438,20SEP2014,8,0,63,0
Antigen,1415,1439,27SEP2014,8,0,57,0
Antigen,1415,1440,04OCT2014,8,2,44,0
Antigen,1415,1441,11OCT2014,8,2,50,0
Antigen,1415,1442,18OCT2014,8,0,52,0
Antigen,1415,1443,25OCT2014,8,2,53,0
Antigen,1415,1444,01NOV2014,8,0,49,0
Antigen,1415,1445,08NOV2014,8,1,55,0
Antigen,1415,1446,15NOV2014,8,0,49,0
Antigen,1415,1447,22NOV2014,8,2,50,0
Antigen,1415,1448,29NOV2014,8,0,70,0
Antigen,1415,1449,06DEC2014,8,7,96,0
Antigen,1415,1450,13DEC2014,8,9,115,0
Antigen,1415,1451,20DEC2014,8,14,123,0
Antigen,1415,1452,27DEC2014,8,17,155,0
Antigen,1415,1453,03JAN2015,8,16,178,0
Antigen,1415,1501,10JAN2015,8,24,162,0
Antigen,1415,1502,17JAN2015,8,35,206,0
Antigen,1415,1503,24JAN2015,8,34,200,0
Antigen,1415,1504,31JAN2015,8,47,209,0
Antigen,1415,1505,07FEB2015,8,52,244,0
Antigen,1415,1506,14FEB2015,8,46,204,0
Antigen,1415,1507,21FEB2015,8,69,258,1
Antigen,1415,1508,28FEB2015,8,59,214,0
Antigen,1415,1509,07MAR2015,8,46,182,0
Antigen,1415,1510,14MAR2015,8,38,171,0
Antigen,1415,1511,21MAR2015,8,43,194,0
Antigen,1415,1512,28MAR2015,8,33,192,0
Antigen,1415,1513,04APR2015,8,13,105,0
Antigen,1415,1514,11APR2015,8,9,104,0
Antigen,1415,1515,18APR2015,8,9,95,0
Antigen,1415,1516,25APR2015,8,3,82,0
Antigen,1415,1517,02MAY2015,8,8,80,0
Antigen,1415,1518,09MAY2015,8,3,74,0
Antigen,1415,1519,16MAY2015,8,1,77,0
Antigen,1415,1520,23MAY2015,8,2,54,0
Antigen,1415,1521,30MAY2015,8,1,40,0
Antigen,1415,1522,06JUN2015,8,0,28,0
Antigen,1415,1523,13JUN2015,8,0,32,0
Antigen,1415,1524,20JUN2015,8,0,32,0
Antigen,1415,1525,27JUN2015,8,0,32,0
Antigen,1415,1427,05JUL2014,9,6,103,0
Antigen,1415,1428,12JUL2014,9,7,120,0
Antigen,1415,1429,19JUL2014,9,5,119,0
Antigen,1415,1430,26JUL2014,9,16,101,0
Antigen,1415,1431,02AUG2014,9,10,124,0
Antigen,1415,1432,09AUG2014,9,5,80,0
Antigen,1415,1433,16AUG2014,9,1,116,0
Antigen,1415,1434,23AUG2014,9,14,95,0
Antigen,1415,1435,30AUG2014,9,8,133,0
Antigen,1415,1436,06SEP2014,9,11,139,0
Antigen,1415,1437,13SEP2014,9,7,161,0
Antigen,1415,1438,20SEP2014,9,9,145,0
Antigen,1415,1439,27SEP2014,9,14,180,0
Antigen,1415,1440,04OCT2014,9,12,147,0
Antigen,1415,1441,11OCT2014,9,14,123,0
Antigen,1415,1442,18OCT2014,9,21,216,0
Antigen,1415,1443,25OCT2014,9,19,173,0
Antigen,1415,1444,01NOV2014,9,34,170,0
Antigen,1415,1445,08NOV2014,9,36,214,0
Antigen,1415,1446,15NOV2014,9,29,203,0
Antigen,1415,1447,22NOV2014,9,27,216,0
Antigen,1415,1448,29NOV2014,9,23,217,0
Antigen,1415,1449,06DEC2014,9,18,222,0
Antigen,1415,1450,13DEC2014,9,37,279,0
Antigen,1415,1451,20DEC2014,9,64,369,0
Antigen,1415,1452,27DEC2014,9,81,446,0
Antigen,1415,1453,03JAN2015,9,99,433,0
Antigen,1415,1501,10JAN2015,9,103,476,0
Antigen,1415,1502,17JAN2015,9,127,587,0
Antigen,1415,1503,24JAN2015,9,140,587,0
Antigen,1415,1504,31JAN2015,9,166,613,0
Antigen,1415,1505,07FEB2015,9,155,652,0
Antigen,1415,1506,14FEB2015,9,144,601,0
Antigen,1415,1507,21FEB2015,9,123,609,0
Antigen,1415,1508,28FEB2015,9,92,508,0
Antigen,1415,1509,07MAR2015,9,74,408,0
Antigen,1415,1510,14MAR2015,9,56,493,0
Antigen,1415,1511,21MAR2015,9,38,376,0
Antigen,1415,1512,28MAR2015,9,31,295,0
Antigen,1415,1513,04APR2015,9,23,251,0
Antigen,1415,1514,11APR2015,9,22,236,0
Antigen,1415,1515,18APR2015,9,10,187,0
Antigen,1415,1516,25APR2015,9,7,173,0
Antigen,1415,1517,02MAY2015,9,7,144,0
Antigen,1415,1518,09MAY2015,9,8,146,0
Antigen,1415,1519,16MAY2015,9,3,147,0
Antigen,1415,1520,23MAY2015,9,5,147,0
Antigen,1415,1521,30MAY2015,9,1,124,0
Antigen,1415,1522,06JUN2015,9,0,103,0
Antigen,1415,1523,13JUN2015,9,0,134,0
Antigen,1415,1524,20JUN2015,9,4,112,0
Antigen,1415,1525,27JUN2015,9,2,99,0
Antigen,1516,1526,04JUL2015,1,1,186,0
Antigen,1516,1527,11JUL2015,1,0,173,0
Antigen,1516,1528,18JUL2015,1,1,169,0
Antigen,1516,1529,25JUL2015,1,0,158,0
Antigen,1516,1530,01AUG2015,1,0,148,0
Antigen,1516,1531,08AUG2015,1,0,140,0
Antigen,1516,1532,15AUG2015,1,1,127,0
Antigen,1516,1533,22AUG2015,1,1,119,0
Antigen,1516,1534,29AUG2015,1,0,118,0
Antigen,1516,1535,05SEP2015,1,2,135,0
Antigen,1516,1536,12SEP2015,1,1,141,0
Antigen,1516,1537,19SEP2015,1,2,180,0
Antigen,1516,1538,26SEP2015,1,4,202,0
Antigen,1516,1539,03OCT2015,1,0,225,0
Antigen,1516,1540,10OCT2015,1,0,307,0
Antigen,1516,1541,17OCT2015,1,1,302,0
Antigen,1516,1542,24OCT2015,1,1,308,0
Antigen,1516,1543,31OCT2015,1,5,304,0
Antigen,1516,1544,07NOV2015,1,3,326,0
Antigen,1516,1545,14NOV2015,1,3,324,0
Antigen,1516,1546,21NOV2015,1,5,310,0
Antigen,1516,1547,28NOV2015,1,4,314,0
Antigen,1516,1548,05DEC2015,1,15,338,0
Antigen,1516,1549,12DEC2015,1,19,355,0
Antigen,1516,1550,19DEC2015,1,32,359,0
Antigen,1516,1551,26DEC2015,1,34,375,0
Antigen,1516,1552,02JAN2016,1,65,430,0
Antigen,1516,1601,09JAN2016,1,55,453,0
Antigen,1516,1602,16JAN2016,1,53,441,0
Antigen,1516,1603,23JAN2016,1,98,480,0
Antigen,1516,1604,30JAN2016,1,96,520,0
Antigen,1516,1605,06FEB2016,1,87,504,0
Antigen,1516,1606,13FEB2016,1,70,535,0
Antigen,1516,1607,20FEB2016,1,54,516,0
Antigen,1516,1608,27FEB2016,1,49,580,0
Antigen,1516,1609,05MAR2016,1,50,581,0
Antigen,1516,1610,12MAR2016,1,47,682,0
Antigen,1516,1611,19MAR2016,1,29,665,0
Antigen,1516,1612,26MAR2016,1,31,658,0
Antigen,1516,1613,02APR2016,1,20,610,0
Antigen,1516,1614,09APR2016,1,10,532,0
Antigen,1516,1615,16APR2016,1,3,490,0
Antigen,1516,1616,23APR2016,1,11,430,0
Antigen,1516,1617,30APR2016,1,7,347,0
Antigen,1516,1618,07MAY2016,1,8,304,0
Antigen,1516,1619,14MAY2016,1,6,316,0
Antigen,1516,1620,21MAY2016,1,1,312,0
Antigen,1516,1621,28MAY2016,1,2,255,0
Antigen,1516,1622,04JUN2016,1,0,221,0
Antigen,1516,1623,11JUN2016,1,1,203,0
Antigen,1516,1624,18JUN2016,1,1,225,0
Antigen,1516,1625,25JUN2016,1,0,201,0
Antigen,1516,1626,02JUL2016,1,0,202,0
Antigen,1516,1526,04JUL2015,10,0,61,0
Antigen,1516,1527,11JUL2015,10,0,69,0
Antigen,1516,1528,18JUL2015,10,0,53,0
Antigen,1516,1529,25JUL2015,10,0,55,0
Antigen,1516,1530,01AUG2015,10,0,49,0
Antigen,1516,1531,08AUG2015,10,1,41,0
Antigen,1516,1532,15AUG2015,10,0,52,0
Antigen,1516,1533,22AUG2015,10,0,49,0
Antigen,1516,1534,29AUG2015,10,0,37,0
Antigen,1516,1535,05SEP2015,10,0,56,0
Antigen,1516,1536,12SEP2015,10,1,53,0
Antigen,1516,1537,19SEP2015,10,0,77,0
Antigen,1516,1538,26SEP2015,10,0,109,0
Antigen,1516,1539,03OCT2015,10,0,69,0
Antigen,1516,1540,10OCT2015,10,1,80,0
Antigen,1516,1541,17OCT2015,10,0,88,0
Antigen,1516,1542,24OCT2015,10,2,72,0
Antigen,1516,1543,31OCT2015,10,0,88,0
Antigen,1516,1544,07NOV2015,10,1,85,0
Antigen,1516,1545,14NOV2015,10,0,102,0
Antigen,1516,1546,21NOV2015,10,1,77,0
Antigen,1516,1547,28NOV2015,10,4,84,0
Antigen,1516,1548,05DEC2015,10,3,113,0
Antigen,1516,1549,12DEC2015,10,9,97,0
Antigen,1516,1550,19DEC2015,10,7,92,0
Antigen,1516,1551,26DEC2015,10,13,89,0
Antigen,1516,1552,02JAN2016,10,15,120,0
Antigen,1516,1601,09JAN2016,10,27,177,0
Antigen,1516,1602,16JAN2016,10,18,134,0
Antigen,1516,1603,23JAN2016,10,16,144,0
Antigen,1516,1604,30JAN2016,10,22,117,0
Antigen,1516,1605,06FEB2016,10,23,132,0
Antigen,1516,1606,13FEB2016,10,15,149,0
Antigen,1516,1607,20FEB2016,10,34,158,1
Antigen,1516,1608,27FEB2016,10,15,137,0
Antigen,1516,1609,05MAR2016,10,20,123,0
Antigen,1516,1610,12MAR2016,10,28,171,0
Antigen,1516,1611,19MAR2016,10,15,153,0
Antigen,1516,1612,26MAR2016,10,15,124,0
Antigen,1516,1613,02APR2016,10,12,137,0
Antigen,1516,1614,09APR2016,10,11,132,0
Antigen,1516,1615,16APR2016,10,9,95,0
Antigen,1516,1616,23APR2016,10,2,101,0
Antigen,1516,1617,30APR2016,10,2,73,0
Antigen,1516,1618,07MAY2016,10,0,69,0
Antigen,1516,1619,14MAY2016,10,1,75,0
Antigen,1516,1620,21MAY2016,10,0,82,0
Antigen,1516,1621,28MAY2016,10,1,62,0
Antigen,1516,1622,04JUN2016,10,0,64,0
Antigen,1516,1623,11JUN2016,10,1,65,0
Antigen,1516,1624,18JUN2016,10,1,63,0
Antigen,1516,1625,25JUN2016,10,0,48,0
Antigen,1516,1626,02JUL2016,10,0,47,0
Antigen,1516,1526,04JUL2015,2,3,27,0
Antigen,1516,1527,11JUL2015,2,0,20,0
Antigen,1516,1528,18JUL2015,2,1,10,0
Antigen,1516,1529,25JUL2015,2,2,20,0
Antigen,1516,1530,01AUG2015,2,1,24,0
Antigen,1516,1531,08AUG2015,2,2,23,0
Antigen,1516,1532,15AUG2015,2,2,30,0
Antigen,1516,1533,22AUG2015,2,2,18,0
Antigen,1516,1534,29AUG2015,2,4,25,0
Antigen,1516,1535,05SEP2015,2,1,24,0
Antigen,1516,1536,12SEP2015,2,2,26,0
Antigen,1516,1537,19SEP2015,2,0,51,0
Antigen,1516,1538,26SEP2015,2,2,51,0
Antigen,1516,1539,03OCT2015,2,2,62,0
Antigen,1516,1540,10OCT2015,2,0,58,0
Antigen,1516,1541,17OCT2015,2,1,60,0
Antigen,1516,1542,24OCT2015,2,2,59,0
Antigen,1516,1543,31OCT2015,2,4,61,0
Antigen,1516,1544,07NOV2015,2,5,64,0
Antigen,1516,1545,14NOV2015,2,7,66,0
Antigen,1516,1546,21NOV2015,2,14,99,0
Antigen,1516,1547,28NOV2015,2,13,97,0
Antigen,1516,1548,05DEC2015,2,28,125,0
Antigen,1516,1549,12DEC2015,2,31,130,0
Antigen,1516,1550,19DEC2015,2,61,190,0
Antigen,1516,1551,26DEC2015,2,52,139,0
Antigen,1516,1552,02JAN2016,2,70,198,0
Antigen,1516,1601,09JAN2016,2,70,224,0
Antigen,1516,1602,16JAN2016,2,71,200,0
Antigen,1516,1603,23JAN2016,2,50,202,0
Antigen,1516,1604,30JAN2016,2,75,203,0
Antigen,1516,1605,06FEB2016,2,46,188,0
Antigen,1516,1606,13FEB2016,2,44,185,0
Antigen,1516,1607,20FEB2016,2,31,171,0
Antigen,1516,1608,27FEB2016,2,34,166,0
Antigen,1516,1609,05MAR2016,2,17,219,0
Antigen,1516,1610,12MAR2016,2,18,198,0
Antigen,1516,1611,19MAR2016,2,7,184,0
Antigen,1516,1612,26MAR2016,2,3,147,0
Antigen,1516,1613,02APR2016,2,4,109,0
Antigen,1516,1614,09APR2016,2,2,85,0
Antigen,1516,1615,16APR2016,2,0,92,0
Antigen,1516,1616,23APR2016,2,1,70,0
Antigen,1516,1617,30APR2016,2,2,58,0
Antigen,1516,1618,07MAY2016,2,0,55,0
Antigen,1516,1619,14MAY2016,2,1,37,0
Antigen,1516,1620,21MAY2016,2,0,61,0
Antigen,1516,1621,28MAY2016,2,1,57,0
Antigen,1516,1622,04JUN2016,2,1,40,0
Antigen,1516,1623,11JUN2016,2,2,55,0
Antigen,1516,1624,18JUN2016,2,0,33,0
Antigen,1516,1625,25JUN2016,2,0,20,0
Antigen,1516,1626,02JUL2016,2,0,21,0
Antigen,1516,1526,04JUL2015,3,1,33,0
Antigen,1516,1527,11JUL2015,3,1,32,0
Antigen,1516,1528,18JUL2015,3,2,26,0
Antigen,1516,1529,25JUL2015,3,1,45,0
Antigen,1516,1530,01AUG2015,3,0,34,0
Antigen,1516,1531,08AUG2015,3,0,28,0
Antigen,1516,1532,15AUG2015,3,0,33,0
Antigen,1516,1533,22AUG2015,3,0,41,0
Antigen,1516,1534,29AUG2015,3,1,42,0
Antigen,1516,1535,05SEP2015,3,2,73,0
Antigen,1516,1536,12SEP2015,3,0,40,0
Antigen,1516,1537,19SEP2015,3,0,97,0
Antigen,1516,1538,26SEP2015,3,4,121,0
Antigen,1516,1539,03OCT2015,3,6,148,0
Antigen,1516,1540,10OCT2015,3,5,150,0
Antigen,1516,1541,17OCT2015,3,4,185,0
Antigen,1516,1542,24OCT2015,3,3,193,0
Antigen,1516,1543,31OCT2015,3,11,180,0
Antigen,1516,1544,07NOV2015,3,7,198,0
Antigen,1516,1545,14NOV2015,3,5,228,0
Antigen,1516,1546,21NOV2015,3,20,249,0
Antigen,1516,1547,28NOV2015,3,39,230,0
Antigen,1516,1548,05DEC2015,3,52,316,0
Antigen,1516,1549,12DEC2015,3,72,359,0
Antigen,1516,1550,19DEC2015,3,73,367,0
Antigen,1516,1551,26DEC2015,3,92,367,0
Antigen,1516,1552,02JAN2016,3,131,488,1
Antigen,1516,1601,09JAN2016,3,106,479,0
Antigen,1516,1602,16JAN2016,3,90,401,0
Antigen,1516,1603,23JAN2016,3,78,361,0
Antigen,1516,1604,30JAN2016,3,61,325,0
Antigen,1516,1605,06FEB2016,3,29,251,0
Antigen,1516,1606,13FEB2016,3,32,266,0
Antigen,1516,1607,20FEB2016,3,30,300,0
Antigen,1516,1608,27FEB2016,3,30,332,0
Antigen,1516,1609,05MAR2016,3,35,343,0
Antigen,1516,1610,12MAR2016,3,32,357,0
Antigen,1516,1611,19MAR2016,3,38,387,0
Antigen,1516,1612,26MAR2016,3,20,325,0
Antigen,1516,1613,02APR2016,3,22,250,0
Antigen,1516,1614,09APR2016,3,7,231,0
Antigen,1516,1615,16APR2016,3,5,190,0
Antigen,1516,1616,23APR2016,3,5,207,0
Antigen,1516,1617,30APR2016,3,4,176,0
Antigen,1516,1618,07MAY2016,3,3,144,0
Antigen,1516,1619,14MAY2016,3,2,126,0
Antigen,1516,1620,21MAY2016,3,4,111,0
Antigen,1516,1621,28MAY2016,3,1,69,0
Antigen,1516,1622,04JUN2016,3,4,54,0
Antigen,1516,1623,11JUN2016,3,2,51,0
Antigen,1516,1624,18JUN2016,3,1,62,0
Antigen,1516,1625,25JUN2016,3,3,45,0
Antigen,1516,1626,02JUL2016,3,2,33,0
Antigen,1516,1526,04JUL2015,4,16,277,0
Antigen,1516,1527,11JUL2015,4,17,301,0
Antigen,1516,1528,18JUL2015,4,17,207,0
Antigen,1516,1529,25JUL2015,4,17,294,0
Antigen,1516,1530,01AUG2015,4,19,309,0
Antigen,1516,1531,08AUG2015,4,20,312,0
Antigen,1516,1532,15AUG2015,4,40,334,0
Antigen,1516,1533,22AUG2015,4,29,368,0
Antigen,1516,1534,29AUG2015,4,46,419,0
Antigen,1516,1535,05SEP2015,4,43,516,0
Antigen,1516,1536,12SEP2015,4,53,612,0
Antigen,1516,1537,19SEP2015,4,91,596,0
Antigen,1516,1538,26SEP2015,4,25,660,0
Antigen,1516,1539,03OCT2015,4,58,686,0
Antigen,1516,1540,10OCT2015,4,123,716,0
Antigen,1516,1541,17OCT2015,4,163,796,0
Antigen,1516,1542,24OCT2015,4,174,926,0
Antigen,1516,1543,31OCT2015,4,167,849,0
Antigen,1516,1544,07NOV2015,4,187,896,0
Antigen,1516,1545,14NOV2015,4,187,940,0
Antigen,1516,1546,21NOV2015,4,187,888,0
Antigen,1516,1547,28NOV2015,4,246,1088,0
Antigen,1516,1548,05DEC2015,4,186,975,0
Antigen,1516,1549,12DEC2015,4,183,1052,0
Antigen,1516,1550,19DEC2015,4,250,1220,0
Antigen,1516,1551,26DEC2015,4,241,1191,0
Antigen,1516,1552,02JAN2016,4,272,1313,0
Antigen,1516,1601,09JAN2016,4,244,1090,0
Antigen,1516,1602,16JAN2016,4,158,1110,0
Antigen,1516,1603,23JAN2016,4,175,1091,0
Antigen,1516,1604,30JAN2016,4,130,1092,0
Antigen,1516,1605,06FEB2016,4,143,1121,0
Antigen,1516,1606,13FEB2016,4,127,1209,0
Antigen,1516,1607,20FEB2016,4,112,911,0
Antigen,1516,1608,27FEB2016,4,105,1298,0
Antigen,1516,1609,05MAR2016,4,96,1293,0
Antigen,1516,1610,12MAR2016,4,80,1298,0
Antigen,1516,1611,19MAR2016,4,71,1178,0
Antigen,1516,1612,26MAR2016,4,55,1089,0
Antigen,1516,1613,02APR2016,4,40,979,0
Antigen,1516,1614,09APR2016,4,51,1003,0
Antigen,1516,1615,16APR2016,4,52,974,0
Antigen,1516,1616,23APR2016,4,15,898,0
Antigen,1516,1617,30APR2016,4,33,874,0
Antigen,1516,1618,07MAY2016,4,22,773,0
Antigen,1516,1619,14MAY2016,4,14,785,0
Antigen,1516,1620,21MAY2016,4,24,771,0
Antigen,1516,1621,28MAY2016,4,17,689,0
Antigen,1516,1622,04JUN2016,4,16,645,0
Antigen,1516,1623,11JUN2016,4,17,602,0
Antigen,1516,1624,18JUN2016,4,16,438,0
Antigen,1516,1625,25JUN2016,4,14,444,0
Antigen,1516,1626,02JUL2016,4,21,373,0
Antigen,1516,1526,04JUL2015,5,2,52,0
Antigen,1516,1527,11JUL2015,5,0,54,0
Antigen,1516,1528,18JUL2015,5,1,54,0
Antigen,1516,1529,25JUL2015,5,0,36,0
Antigen,1516,1530,01AUG2015,5,0,32,0
Antigen,1516,1531,08AUG2015,5,0,41,0
Antigen,1516,1532,15AUG2015,5,0,43,0
Antigen,1516,1533,22AUG2015,5,0,57,0
Antigen,1516,1534,29AUG2015,5,1,60,0
Antigen,1516,1535,05SEP2015,5,1,67,0
Antigen,1516,1536,12SEP2015,5,0,88,0
Antigen,1516,1537,19SEP2015,5,0,89,0
Antigen,1516,1538,26SEP2015,5,0,104,0
Antigen,1516,1539,03OCT2015,5,2,139,0
Antigen,1516,1540,10OCT2015,5,2,154,0
Antigen,1516,1541,17OCT2015,5,2,155,0
Antigen,1516,1542,24OCT2015,5,3,170,0
Antigen,1516,1543,31OCT2015,5,3,183,0
Antigen,1516,1544,07NOV2015,5,8,244,0
Antigen,1516,1545,14NOV2015,5,5,214,0
Antigen,1516,1546,21NOV2015,5,12,252,0
Antigen,1516,1547,28NOV2015,5,21,242,0
Antigen,1516,1548,05DEC2015,5,30,262,0
Antigen,1516,1549,12DEC2015,5,47,323,0
Antigen,1516,1550,19DEC2015,5,60,318,0
Antigen,1516,1551,26DEC2015,5,109,402,0
Antigen,1516,1552,02JAN2016,5,128,441,0
Antigen,1516,1601,09JAN2016,5,94,440,0
Antigen,1516,1602,16JAN2016,5,103,418,0
Antigen,1516,1603,23JAN2016,5,136,479,0
Antigen,1516,1604,30JAN2016,5,151,561,0
Antigen,1516,1605,06FEB2016,5,207,640,0
Antigen,1516,1606,13FEB2016,5,182,683,0
Antigen,1516,1607,20FEB2016,5,205,752,0
Antigen,1516,1608,27FEB2016,5,182,682,0
Antigen,1516,1609,05MAR2016,5,170,749,0
Antigen,1516,1610,12MAR2016,5,124,707,0
Antigen,1516,1611,19MAR2016,5,111,640,0
Antigen,1516,1612,26MAR2016,5,77,544,0
Antigen,1516,1613,02APR2016,5,62,426,0
Antigen,1516,1614,09APR2016,5,30,285,0
Antigen,1516,1615,16APR2016,5,27,298,0
Antigen,1516,1616,23APR2016,5,32,259,0
Antigen,1516,1617,30APR2016,5,13,235,0
Antigen,1516,1618,07MAY2016,5,14,204,0
Antigen,1516,1619,14MAY2016,5,9,210,0
Antigen,1516,1620,21MAY2016,5,11,154,0
Antigen,1516,1621,28MAY2016,5,5,129,0
Antigen,1516,1622,04JUN2016,5,6,125,0
Antigen,1516,1623,11JUN2016,5,4,96,0
Antigen,1516,1624,18JUN2016,5,3,76,0
Antigen,1516,1625,25JUN2016,5,2,78,0
Antigen,1516,1626,02JUL2016,5,0,51,0
Antigen,1516,1526,04JUL2015,6,1,57,0
Antigen,1516,1527,11JUL2015,6,2,58,0
Antigen,1516,1528,18JUL2015,6,0,47,0
Antigen,1516,1529,25JUL2015,6,4,50,0
Antigen,1516,1530,01AUG2015,6,3,41,0
Antigen,1516,1531,08AUG2015,6,2,53,0
Antigen,1516,1532,15AUG2015,6,0,55,0
Antigen,1516,1533,22AUG2015,6,1,85,0
Antigen,1516,1534,29AUG2015,6,1,103,0
Antigen,1516,1535,05SEP2015,6,5,139,0
Antigen,1516,1536,12SEP2015,6,6,147,0
Antigen,1516,1537,19SEP2015,6,7,154,0
Antigen,1516,1538,26SEP2015,6,12,165,0
Antigen,1516,1539,03OCT2015,6,6,170,0
Antigen,1516,1540,10OCT2015,6,11,180,0
